LANE_OID,POINT_NR,LATITUDE_L,LONGITUDE_L,X,Y,SIDE
281995549,4,-17.100033,-70.620276,327605.2,8108661.85,L
281995549,3,-17.100032,-70.620281,327604.71,8108661.98,L
281995549,2,-17.100026,-70.620304,327602.24,8108662.65,L
281995549,1,-17.099951,-70.62062,327568.55,8108670.59,L
281995549,0,-17.099939,-70.620681,327562.05,8108671.92,L
281995549,0,-17.100067,-70.620709,327559.13,8108657.72,R
281995549,-1,-17.10008,-70.620648,327565.63,8108656.38,R
281995549,-2,-17.100157,-70.620317,327600.96,8108648.09,R
281995549,-3,-17.100159,-70.620313,327601.42,8108647.85,R
282012481,9,-17.099834,-70.623631,327248,8108680.88,L
282012481,8,-17.09984,-70.623568,327254.63,8108680.3,L
282012481,7,-17.099848,-70.623498,327262.09,8108679.53,L
282012481,6,-17.09986,-70.623399,327272.64,8108678.27,L
282012481,5,-17.099864,-70.623358,327277.03,8108677.86,L
282012481,4,-17.099869,-70.6233,327283.19,8108677.33,L
282012481,3,-17.099872,-70.623223,327291.46,8108677.08,L
282012481,2,-17.09987,-70.62319,327294.94,8108677.36,L
282012481,1,-17.099871,-70.623149,327299.34,8108677.22,L
282012481,0,-17.099874,-70.623108,327303.65,8108676.98,L
282012481,0,-17.099756,-70.623107,327303.64,8108690.07,R
282012481,-1,-17.099754,-70.623152,327298.87,8108690.19,R
282012481,-2,-17.099753,-70.623182,327295.72,8108690.32,R
282012481,-3,-17.099751,-70.623214,327292.31,8108690.47,R
282012481,-4,-17.099748,-70.623284,327284.78,8108690.8,R
282012481,-5,-17.099744,-70.623348,327278,8108691.09,R
282012481,-6,-17.099742,-70.62338,327274.65,8108691.3,R
282012481,-7,-17.099735,-70.623476,327264.34,8108691.98,R
282012481,-8,-17.099728,-70.623555,327255.96,8108692.72,R
282012481,-9,-17.099722,-70.623617,327249.32,8108693.31,R
282013101,5,-17.100289,-70.620351,327597.5,8108633.51,L
282013101,4,-17.100308,-70.620292,327603.79,8108631.46,L
282013101,3,-17.10033,-70.620224,327610.98,8108629,L
282013101,2,-17.100371,-70.620082,327626.14,8108624.59,L
282013101,1,-17.100433,-70.61987,327648.75,8108618,L
282013101,0,-17.100451,-70.619796,327656.7,8108616.08,L
282013101,0,-17.100314,-70.619751,327661.37,8108631.23,R
282013101,-1,-17.100295,-70.619824,327653.5,8108633.24,R
282013101,-2,-17.100236,-70.620039,327630.62,8108639.58,R
282013101,-3,-17.100199,-70.620174,327616.25,8108643.56,R
282013101,-4,-17.100178,-70.620253,327607.8,8108645.86,R
282013101,-5,-17.100162,-70.620314,327601.28,8108647.51,R
282013103,3,-17.100199,-70.620737,327556.28,8108643.09,L
282013103,2,-17.100212,-70.620676,327562.78,8108641.75,L
282013103,1,-17.10025,-70.620507,327580.78,8108637.6,L
282013103,0,-17.100289,-70.620351,327597.5,8108633.51,L
282013103,0,-17.100162,-70.620314,327601.28,8108647.51,R
282013103,-1,-17.10012,-70.620491,327582.44,8108652.08,R
282013103,-2,-17.100116,-70.620511,327580.3,8108652.51,R
282013103,-3,-17.100092,-70.620605,327570.24,8108655.02,R
282013103,-4,-17.100085,-70.620643,327566.19,8108655.81,R
282013103,-5,-17.100084,-70.620648,327565.7,8108655.95,R
282013103,-6,-17.100071,-70.620709,327559.2,8108657.29,R
282013105,2,-17.100111,-70.621232,327503.56,8108652.37,L
282013105,1,-17.100124,-70.621171,327510.06,8108651.03,L
282013105,0,-17.100199,-70.620737,327556.28,8108643.09,L
282013105,0,-17.100071,-70.620709,327559.2,8108657.29,R
282013105,-1,-17.100043,-70.620861,327542.92,8108660.3,R
282013105,-2,-17.100033,-70.620929,327535.73,8108661.29,R
282013105,-3,-17.099997,-70.621138,327513.48,8108665.14,R
282013105,-4,-17.099996,-70.621142,327512.98,8108665.23,R
282013105,-5,-17.099983,-70.621203,327506.48,8108666.57,R
282013108,2,-17.099651,-70.622532,327364.77,8108702.2,L
282013108,1,-17.099645,-70.622811,327335.04,8108702.55,L
282013108,0,-17.099639,-70.623107,327303.59,8108702.93,L
282013108,0,-17.099755,-70.623108,327303.59,8108690.14,R
282013108,-1,-17.099766,-70.622815,327334.8,8108689.2,R
282013108,-2,-17.09978,-70.622537,327364.36,8108687.9,R
282013111,5,-17.099931,-70.622226,327397.63,8108671.42,L
282013111,4,-17.099946,-70.622119,327408.94,8108669.83,L
282013111,3,-17.099973,-70.621959,327426.03,8108666.97,L
282013111,2,-17.099984,-70.621891,327433.3,8108665.9,L
282013111,1,-17.099993,-70.621832,327439.55,8108664.96,L
282013111,0,-17.099999,-70.621787,327444.36,8108664.32,L
282013111,0,-17.099871,-70.621759,327447.28,8108678.52,R
282013111,-1,-17.099862,-70.621804,327442.41,8108679.46,R
282013111,-2,-17.099851,-70.621864,327436.06,8108680.6,R
282013111,-3,-17.099842,-70.621932,327428.74,8108681.59,R
282013111,-4,-17.099817,-70.622096,327411.35,8108684.17,R
282013111,-5,-17.099803,-70.622205,327399.74,8108685.67,R
282013113,2,-17.099999,-70.621787,327444.36,8108664.32,L
282013113,1,-17.100011,-70.621726,327450.86,8108662.98,L
282013113,0,-17.100111,-70.621232,327503.56,8108652.37,L
282013113,0,-17.099983,-70.621203,327506.48,8108666.57,R
282013113,-1,-17.099883,-70.621698,327453.78,8108677.18,R
282013113,-2,-17.099871,-70.621759,327447.28,8108678.52,R
282013711,9,-17.099781,-70.62426,327181.02,8108686.21,L
282013711,8,-17.099784,-70.624197,327187.68,8108686,L
282013711,7,-17.099792,-70.624133,327194.56,8108685.17,L
282013711,6,-17.099795,-70.624092,327198.91,8108684.81,L
282013711,5,-17.0998,-70.624017,327206.83,8108684.29,L
282013711,4,-17.099805,-70.623937,327215.39,8108683.83,L
282013711,3,-17.099811,-70.623889,327220.54,8108683.29,L
282013711,2,-17.09982,-70.623785,327231.61,8108682.34,L
282013711,1,-17.099825,-70.623729,327237.52,8108681.83,L
282013711,0,-17.099834,-70.623631,327248,8108680.88,L
282013711,0,-17.099722,-70.623617,327249.32,8108693.31,R
282013711,-1,-17.099714,-70.623719,327238.46,8108694.13,R
282013711,-2,-17.099709,-70.623773,327232.75,8108694.63,R
282013711,-3,-17.099699,-70.623877,327221.65,8108695.62,R
282013711,-4,-17.099696,-70.623909,327218.24,8108695.93,R
282013711,-5,-17.099689,-70.624004,327208.17,8108696.68,R
282013711,-6,-17.099682,-70.624081,327199.9,8108697.33,R
282013711,-7,-17.099678,-70.624116,327196.23,8108697.74,R
282013711,-8,-17.099671,-70.624189,327188.45,8108698.42,R
282013711,-9,-17.099669,-70.624252,327181.72,8108698.65,R
282013767,9,-17.099607,-70.623603,327250.78,8108706.09,L
282013767,8,-17.099597,-70.623706,327239.72,8108707.05,L
282013767,7,-17.099594,-70.623763,327233.67,8108707.37,L
282013767,6,-17.099591,-70.623806,327229.13,8108707.66,L
282013767,5,-17.099581,-70.623899,327219.19,8108708.64,L
282013767,4,-17.099579,-70.623931,327215.84,8108708.89,L
282013767,3,-17.099564,-70.624085,327199.4,8108710.37,L
282013767,2,-17.099561,-70.624123,327195.41,8108710.72,L
282013767,1,-17.099555,-70.624186,327188.62,8108711.27,L
282013767,0,-17.099553,-70.624243,327182.57,8108711.53,L
282013767,0,-17.099668,-70.624252,327181.76,8108698.71,R
282013767,-1,-17.099671,-70.624189,327188.43,8108698.47,R
282013767,-2,-17.099677,-70.624117,327196.12,8108697.81,R
282013767,-3,-17.099681,-70.624081,327199.91,8108697.4,R
282013767,-4,-17.099693,-70.623942,327214.77,8108696.23,R
282013767,-5,-17.099696,-70.623909,327218.28,8108695.98,R
282013767,-6,-17.099705,-70.623813,327228.51,8108695.06,R
282013767,-7,-17.099708,-70.623774,327232.6,8108694.69,R
282013767,-8,-17.099713,-70.623719,327238.48,8108694.19,R
282013767,-9,-17.099722,-70.623617,327249.36,8108693.36,R
282014486,4,-17.099447,-70.625374,327062.17,8108722.17,L
282014486,3,-17.099448,-70.625378,327061.68,8108722.07,L
282014486,2,-17.099485,-70.625657,327032.05,8108717.8,L
282014486,1,-17.099492,-70.625787,327018.22,8108716.83,L
282014486,0,-17.099477,-70.625888,327007.41,8108718.38,L
282014486,0,-17.099622,-70.625896,327006.76,8108702.4,R
282014486,-1,-17.099633,-70.625677,327030.06,8108701.33,R
282014486,-2,-17.099629,-70.625602,327038.01,8108701.87,R
282014486,-3,-17.099612,-70.62542,327057.36,8108703.92,R
282014486,-4,-17.099604,-70.625377,327061.9,8108704.84,R
282014486,-5,-17.099596,-70.625339,327066.03,8108705.71,R
282014488,10,-17.099477,-70.625888,327007.41,8108718.38,L
282014488,9,-17.099471,-70.625962,326999.6,8108719.05,L
282014488,8,-17.099451,-70.626062,326988.95,8108721.13,L
282014488,7,-17.099435,-70.626123,326982.42,8108722.91,L
282014488,6,-17.099423,-70.626174,326976.94,8108724.11,L
282014488,5,-17.099412,-70.626204,326973.78,8108725.29,L
282014488,4,-17.099404,-70.626237,326970.28,8108726.18,L
282014488,3,-17.099392,-70.626284,326965.26,8108727.5,L
282014488,2,-17.09938,-70.626346,326958.59,8108728.74,L
282014488,1,-17.09936,-70.626391,326953.76,8108730.91,L
282014488,0,-17.099347,-70.626443,326948.24,8108732.36,L
282014488,0,-17.099484,-70.626475,326944.93,8108717.16,R
282014488,-1,-17.099501,-70.626402,326952.77,8108715.29,R
282014488,-2,-17.099512,-70.626357,326957.59,8108714.09,R
282014488,-3,-17.099523,-70.626311,326962.46,8108712.91,R
282014488,-4,-17.099532,-70.626278,326965.94,8108712.01,R
282014488,-5,-17.099539,-70.62625,326968.97,8108711.22,R
282014488,-6,-17.09956,-70.626167,326977.83,8108709.04,R
282014488,-7,-17.099579,-70.626096,326985.42,8108706.94,R
282014488,-8,-17.09959,-70.626044,326990.99,8108705.74,R
282014488,-9,-17.099601,-70.62599,326996.73,8108704.58,R
282014488,-10,-17.099622,-70.625896,327006.76,8108702.4,R
282014489,11,-17.099628,-70.626506,326941.8,8108701.12,L
282014489,10,-17.099639,-70.626433,326949.63,8108699.97,L
282014489,9,-17.099645,-70.6264,326953.16,8108699.33,L
282014489,8,-17.099654,-70.626368,326956.5,8108698.43,L
282014489,7,-17.099665,-70.626332,326960.41,8108697.27,L
282014489,6,-17.099672,-70.626309,326962.85,8108696.48,L
282014489,5,-17.099695,-70.626236,326970.64,8108693.96,L
282014489,4,-17.099722,-70.626166,326978.04,8108691.06,L
282014489,3,-17.099739,-70.626102,326984.93,8108689.26,L
282014489,2,-17.099755,-70.626041,326991.37,8108687.55,L
282014489,1,-17.099769,-70.625929,327003.38,8108686.07,L
282014489,0,-17.099769,-70.625899,327006.57,8108686.09,L
282014489,0,-17.099622,-70.625896,327006.7,8108702.32,R
282014489,-1,-17.099602,-70.62599,326996.7,8108704.52,R
282014489,-2,-17.099591,-70.626044,326990.98,8108705.7,R
282014489,-3,-17.09958,-70.626096,326985.4,8108706.88,R
282014489,-4,-17.09956,-70.626167,326977.81,8108708.95,R
282014489,-5,-17.09954,-70.62625,326968.98,8108711.12,R
282014489,-6,-17.099532,-70.626279,326965.86,8108711.97,R
282014489,-7,-17.099524,-70.626312,326962.4,8108712.86,R
282014489,-8,-17.099513,-70.626357,326957.56,8108714.03,R
282014489,-9,-17.099502,-70.626402,326952.76,8108715.24,R
282014489,-10,-17.099485,-70.626476,326944.88,8108716.99,R
282014490,6,-17.099512,-70.627018,326887.17,8108713.59,L
282014490,5,-17.099529,-70.626981,326891.14,8108711.72,L
282014490,4,-17.099549,-70.626924,326897.28,8108709.57,L
282014490,3,-17.099568,-70.62685,326905.18,8108707.46,L
282014490,2,-17.099592,-70.626714,326919.63,8108704.98,L
282014490,1,-17.099616,-70.626586,326933.24,8108702.38,L
282014490,0,-17.099628,-70.626506,326941.8,8108701.12,L
282014490,0,-17.099485,-70.626476,326944.88,8108716.99,R
282014490,-1,-17.09947,-70.626544,326937.64,8108718.63,R
282014490,-2,-17.099443,-70.626658,326925.46,8108721.46,R
282014490,-3,-17.099413,-70.626794,326910.98,8108724.73,R
282014490,-4,-17.099398,-70.626849,326905.15,8108726.3,R
282014490,-5,-17.099376,-70.626917,326897.8,8108728.73,R
282014490,-6,-17.099362,-70.626961,326893.14,8108730.21,R
282014491,7,-17.099347,-70.626443,326948.24,8108732.36,L
282014491,6,-17.09935,-70.626474,326944.95,8108731.99,L
282014491,5,-17.099341,-70.626508,326941.33,8108732.95,L
282014491,4,-17.099316,-70.626631,326928.26,8108735.58,L
282014491,3,-17.099297,-70.626702,326920.67,8108737.58,L
282014491,2,-17.099268,-70.62678,326912.29,8108740.79,L
282014491,1,-17.099252,-70.626835,326906.48,8108742.51,L
282014491,0,-17.09922,-70.626913,326898.09,8108745.96,L
282014491,0,-17.099338,-70.626984,326890.65,8108732.86,R
282014491,-1,-17.099375,-70.626916,326897.9,8108728.82,R
282014491,-2,-17.099398,-70.626848,326905.24,8108726.33,R
282014491,-3,-17.099412,-70.626793,326911.09,8108724.79,R
282014491,-4,-17.099443,-70.626657,326925.59,8108721.54,R
282014491,-5,-17.09947,-70.626544,326937.64,8108718.67,R
282014491,-6,-17.099484,-70.626475,326944.93,8108717.16,R
282036893,10,-17.0986,-70.626782,326911.47,8108814.68,L
282036893,9,-17.09859,-70.626864,326902.75,8108815.74,L
282036893,8,-17.098584,-70.626923,326896.45,8108816.38,L
282036893,7,-17.098587,-70.626984,326890.03,8108815.99,L
282036893,6,-17.098599,-70.627043,326883.76,8108814.6,L
282036893,5,-17.09862,-70.627099,326877.78,8108812.23,L
282036893,4,-17.098649,-70.627151,326872.25,8108808.95,L
282036893,3,-17.098686,-70.627198,326867.32,8108804.83,L
282036893,2,-17.098729,-70.627238,326863.09,8108799.99,L
282036893,1,-17.098787,-70.627275,326859.15,8108793.6,L
282036893,0,-17.098819,-70.627285,326858.15,8108789.96,L
282036893,0,-17.098872,-70.627143,326873.3,8108784.26,R
282036893,-1,-17.098855,-70.627139,326873.72,8108786.15,R
282036893,-2,-17.098815,-70.627108,326877.05,8108790.65,R
282036893,-3,-17.098781,-70.627066,326881.46,8108794.35,R
282036893,-4,-17.098756,-70.627025,326885.82,8108797.24,R
282036893,-5,-17.098741,-70.62697,326891.61,8108798.9,R
282036893,-6,-17.098742,-70.626909,326898.1,8108798.9,R
282036893,-7,-17.09876,-70.626813,326908.39,8108796.91,R
282037634,12,-17.09922,-70.626913,326898.09,8108745.96,L
282037634,11,-17.099217,-70.626917,326897.74,8108746.32,L
282037634,10,-17.099203,-70.62693,326896.35,8108747.77,L
282037634,9,-17.099181,-70.626956,326893.54,8108750.19,L
282037634,8,-17.099149,-70.626987,326890.22,8108753.73,L
282037634,7,-17.09911,-70.627005,326888.21,8108758.06,L
282037634,6,-17.099067,-70.62701,326887.62,8108762.82,L
282037634,5,-17.099024,-70.627001,326888.57,8108767.55,L
282037634,4,-17.098986,-70.626978,326890.95,8108771.76,L
282037634,3,-17.098958,-70.626945,326894.47,8108774.97,L
282037634,2,-17.09894,-70.626903,326898.88,8108776.97,L
282037634,1,-17.098936,-70.626864,326903.09,8108777.41,L
282037634,0,-17.098941,-70.626843,326905.37,8108776.9,L
282037634,0,-17.098777,-70.626818,326907.82,8108795.06,R
282037634,-1,-17.098769,-70.626854,326903.98,8108795.94,R
282037634,-2,-17.098765,-70.626926,326896.27,8108796.33,R
282037634,-3,-17.098783,-70.626992,326889.27,8108794.2,R
282037634,-4,-17.098815,-70.627053,326882.88,8108790.64,R
282037634,-5,-17.098848,-70.62711,326876.84,8108787,R
282037634,-6,-17.098907,-70.627151,326872.56,8108780.42,R
282037634,-7,-17.098968,-70.627181,326869.38,8108773.55,R
282037634,-8,-17.099034,-70.627199,326867.54,8108766.31,R
282037634,-9,-17.099097,-70.627199,326867.54,8108759.3,R
282037634,-10,-17.099163,-70.627185,326869.09,8108751.98,R
282037634,-11,-17.099222,-70.627148,326873.08,8108745.48,R
282037634,-12,-17.099267,-70.627111,326877.06,8108740.61,R
282037634,-13,-17.099296,-70.627074,326881.05,8108737.36,R
282037634,-14,-17.099322,-70.627038,326884.94,8108734.61,R
282037634,-15,-17.099338,-70.626984,326890.65,8108732.86,R
282119959,3,-17.099769,-70.625899,327006.57,8108686.09,L
282119959,2,-17.099765,-70.625679,327030,8108686.7,L
282119959,1,-17.09977,-70.625607,327037.63,8108686.22,L
282119959,0,-17.099751,-70.6253,327070.29,8108688.67,L
282119959,0,-17.099602,-70.625336,327066.3,8108705.1,R
282119959,-1,-17.099613,-70.625419,327057.45,8108703.83,R
282119959,-2,-17.099627,-70.625565,327041.98,8108702.11,R
282119959,-3,-17.099634,-70.625666,327031.2,8108701.22,R
282119959,-4,-17.099634,-70.625677,327030.09,8108701.19,R
282119959,-5,-17.099622,-70.625896,327006.7,8108702.32,R
282120311,6,-17.099738,-70.624832,327120.07,8108690.45,L
282120311,5,-17.099756,-70.624657,327138.75,8108688.59,L
282120311,4,-17.099763,-70.624593,327145.48,8108687.91,L
282120311,3,-17.099767,-70.624511,327154.28,8108687.54,L
282120311,2,-17.099771,-70.624475,327158.06,8108687.16,L
282120311,1,-17.099776,-70.624394,327166.67,8108686.7,L
282120311,0,-17.099781,-70.62426,327181.02,8108686.21,L
282120311,0,-17.099669,-70.624252,327181.72,8108698.65,R
282120311,-1,-17.099664,-70.624369,327169.3,8108699.12,R
282120311,-2,-17.099656,-70.624465,327159.02,8108699.88,R
282120311,-3,-17.099652,-70.624496,327155.7,8108700.24,R
282120311,-4,-17.099641,-70.624576,327147.19,8108701.43,R
282120311,-5,-17.099631,-70.624638,327140.64,8108702.51,R
282120311,-6,-17.099599,-70.624811,327122.14,8108705.87,R
282269402,3,-17.101619,-70.639685,325541.08,8108469.13,L
282269402,2,-17.101654,-70.63978,325531.1,8108465.14,L
282269402,1,-17.101674,-70.639893,325519.02,8108462.76,L
282269402,0,-17.101685,-70.639974,325510.39,8108461.55,L
282269402,0,-17.101816,-70.639967,325511.29,8108447.07,R
282269402,-1,-17.101804,-70.639817,325527.24,8108448.52,R
282269402,-2,-17.101791,-70.639751,325534.28,8108450.02,R
282269402,-3,-17.101766,-70.639675,325542.29,8108452.8,R
282269402,-4,-17.101742,-70.639617,325548.52,8108455.51,R
282269576,5,-17.101864,-70.63955,325555.68,8108442.03,L
282269576,4,-17.101807,-70.639453,325566.01,8108448.46,L
282269576,3,-17.101743,-70.639373,325574.46,8108455.6,L
282269576,2,-17.101663,-70.639296,325582.56,8108464.55,L
282269576,1,-17.101636,-70.639283,325583.96,8108467.59,L
282269576,0,-17.101496,-70.639179,325594.84,8108483.15,L
282269576,0,-17.101419,-70.639289,325583.05,8108491.57,R
282269576,-1,-17.101558,-70.639394,325572,8108476.1,R
282269576,-2,-17.101585,-70.63941,325570.41,8108473.07,R
282269576,-3,-17.101647,-70.63947,325564.04,8108466.17,R
282269576,-4,-17.101695,-70.639532,325557.43,8108460.76,R
282269576,-5,-17.101743,-70.639616,325548.55,8108455.44,R
282330475,15,-17.101432,-70.6384,325677.67,8108490.96,L
282330475,14,-17.101354,-70.638443,325673.06,8108499.49,L
282330475,13,-17.101282,-70.638489,325668.08,8108507.48,L
282330475,12,-17.101225,-70.63854,325662.59,8108513.74,L
282330475,11,-17.10117,-70.638607,325655.42,8108519.76,L
282330475,10,-17.101128,-70.638678,325647.8,8108524.26,L
282330475,9,-17.101099,-70.638755,325639.57,8108527.49,L
282330475,8,-17.101081,-70.638837,325630.92,8108529.38,L
282330475,7,-17.101076,-70.638919,325622.09,8108529.87,L
282330475,6,-17.101083,-70.639002,325613.29,8108528.97,L
282330475,5,-17.101103,-70.639083,325604.74,8108526.69,L
282330475,4,-17.101133,-70.639154,325597.14,8108523.3,L
282330475,3,-17.101209,-70.639283,325583.55,8108514.84,L
282330475,2,-17.101256,-70.639343,325577.15,8108509.56,L
282330475,1,-17.10131,-70.639391,325572.14,8108503.48,L
282330475,0,-17.101336,-70.639402,325570.97,8108500.65,L
282330475,0,-17.101413,-70.639292,325582.76,8108492.23,R
282330475,-1,-17.10137,-70.639254,325586.8,8108497.04,R
282330475,-2,-17.101361,-70.639245,325587.71,8108498.07,R
282330475,-3,-17.101322,-70.639201,325592.33,8108502.36,R
282330475,-4,-17.101293,-70.639156,325597.09,8108505.64,R
282330475,-5,-17.101256,-70.639079,325605.26,8108509.77,R
282330475,-6,-17.101235,-70.639022,325611.28,8108512.22,R
282330475,-7,-17.101222,-70.638964,325617.48,8108513.65,R
282330475,-8,-17.101219,-70.638905,325623.81,8108514.09,R
282330475,-9,-17.101224,-70.638846,325630.03,8108513.54,R
282330475,-10,-17.101239,-70.638787,325636.3,8108511.95,R
282330475,-11,-17.101262,-70.638733,325642.14,8108509.42,R
282330475,-12,-17.101293,-70.638683,325647.44,8108506.04,R
282330475,-13,-17.101333,-70.638639,325652.21,8108501.62,R
282330475,-14,-17.101391,-70.638602,325656.22,8108495.26,R
282330475,-15,-17.101474,-70.638562,325660.54,8108486.15,R
282330475,-16,-17.101479,-70.638561,325660.57,8108485.59,R
282330511,12,-17.101496,-70.639179,325594.84,8108483.15,L
282330511,11,-17.101492,-70.639176,325595.15,8108483.55,L
282330511,10,-17.101481,-70.639167,325596.1,8108484.78,L
282330511,9,-17.101444,-70.639127,325600.38,8108488.92,L
282330511,8,-17.101417,-70.639079,325605.45,8108492.01,L
282330511,7,-17.1014,-70.639027,325610.97,8108493.92,L
282330511,6,-17.101394,-70.638971,325616.92,8108494.64,L
282330511,5,-17.1014,-70.638916,325622.74,8108494.04,L
282330511,4,-17.101416,-70.638864,325628.35,8108492.23,L
282330511,3,-17.101444,-70.638816,325633.48,8108489.22,L
282330511,2,-17.101482,-70.638774,325638,8108485.07,L
282330511,1,-17.101525,-70.638743,325641.34,8108480.33,L
282330511,0,-17.101544,-70.638743,325641.34,8108478.17,L
282330511,0,-17.101477,-70.638588,325657.69,8108485.82,R
282330511,-1,-17.101453,-70.63861,325655.39,8108488.4,R
282330511,-2,-17.101362,-70.638652,325650.85,8108498.43,R
282330511,-3,-17.101321,-70.638698,325645.84,8108502.95,R
282330511,-4,-17.101283,-70.638759,325639.35,8108507.08,R
282330511,-5,-17.101257,-70.638808,325634.15,8108509.93,R
282330511,-6,-17.101248,-70.638863,325628.25,8108510.91,R
282330511,-7,-17.101234,-70.638923,325621.86,8108512.38,R
282330511,-8,-17.101248,-70.638987,325615.11,8108510.75,R
282330511,-9,-17.101254,-70.639045,325608.88,8108510.01,R
282330511,-10,-17.101272,-70.639101,325602.98,8108508.03,R
282330511,-11,-17.101294,-70.639155,325597.18,8108505.54,R
282330511,-12,-17.101324,-70.639201,325592.39,8108502.19,R
282330511,-13,-17.101362,-70.639245,325587.74,8108497.91,R
282330511,-14,-17.101397,-70.639275,325584.54,8108494.05,R
282330511,-15,-17.101419,-70.639289,325583.05,8108491.57,R
282408449,6,-17.101336,-70.639402,325570.97,8108500.65,L
282408449,5,-17.101475,-70.639507,325559.92,8108485.18,L
282408449,4,-17.101542,-70.639555,325554.94,8108477.74,L
282408449,3,-17.101557,-70.639569,325553.44,8108476.06,L
282408449,2,-17.101574,-70.639593,325550.91,8108474.16,L
282408449,1,-17.10161,-70.639653,325544.49,8108470.13,L
282408449,0,-17.101619,-70.639685,325541.08,8108469.13,L
282408449,0,-17.101742,-70.639617,325548.52,8108455.51,R
282408449,-1,-17.101695,-70.639533,325557.41,8108460.79,R
282408449,-2,-17.101647,-70.639471,325563.95,8108466.16,R
282408449,-3,-17.101585,-70.63941,325570.37,8108473.12,R
282408449,-4,-17.101556,-70.639394,325571.99,8108476.35,R
282408449,-5,-17.101413,-70.639292,325582.76,8108492.23,R
282408450,5,-17.101951,-70.639958,325512.34,8108432.14,L
282408450,4,-17.101951,-70.639852,325523.66,8108432.24,L
282408450,3,-17.101943,-70.639801,325529.09,8108433.17,L
282408450,2,-17.101931,-70.63974,325535.51,8108434.53,L
282408450,1,-17.101902,-70.639635,325546.68,8108437.82,L
282408450,0,-17.101864,-70.63955,325555.68,8108442.03,L
282408450,0,-17.101743,-70.639616,325548.55,8108455.44,R
282408450,-1,-17.101761,-70.639656,325544.32,8108453.43,R
282408450,-2,-17.101789,-70.639737,325535.8,8108450.27,R
282408450,-3,-17.101806,-70.639816,325527.31,8108448.31,R
282408450,-4,-17.10182,-70.639966,325511.44,8108446.62,R
282477129,8,-17.103231,-70.639901,325519.6,8108290.46,L
282477129,7,-17.10323,-70.639897,325520.11,8108290.58,L
282477129,6,-17.103225,-70.639873,325522.6,8108291.15,L
282477129,5,-17.103234,-70.639166,325597.89,8108290.78,L
282477129,4,-17.103241,-70.63879,325637.91,8108290.38,L
282477129,3,-17.103255,-70.638748,325642.32,8108288.92,L
282477129,2,-17.103281,-70.638713,325646.07,8108286.05,L
282477129,1,-17.103312,-70.638693,325648.3,8108282.63,L
282477129,0,-17.103328,-70.638673,325650.37,8108280.89,L
282477129,0,-17.103287,-70.638544,325664.13,8108285.47,R
282477129,-1,-17.103245,-70.638521,325666.54,8108290.19,R
282477129,-2,-17.103191,-70.638553,325663.09,8108296.18,R
282477129,-3,-17.103147,-70.638592,325658.85,8108300.99,R
282477129,-4,-17.103108,-70.638644,325653.34,8108305.2,R
282477129,-5,-17.103081,-70.638702,325647.09,8108308.21,R
282477129,-6,-17.103066,-70.63876,325640.89,8108309.82,R
282477129,-7,-17.103063,-70.638832,325633.26,8108310.02,R
282477129,-8,-17.103077,-70.638912,325624.75,8108308.41,R
282477129,-9,-17.103085,-70.638941,325621.71,8108307.53,R
282477129,-10,-17.103074,-70.639715,325539.28,8108308.05,R
282477129,-11,-17.10307,-70.639739,325536.73,8108308.49,R
282477129,-12,-17.103053,-70.6398,325530.26,8108310.26,R
282477129,-13,-17.103049,-70.639832,325526.76,8108310.75,R
282477129,-14,-17.103066,-70.63989,325520.65,8108308.72,R
282477129,-15,-17.103073,-70.639927,325516.75,8108307.92,R
282477129,-16,-17.103085,-70.639948,325514.55,8108306.57,R
282477129,-17,-17.103088,-70.639952,325514.11,8108306.3,R
282567711,1,-17.093644,-70.635946,325931.66,8109355.01,L
282567711,0,-17.093708,-70.636127,325912.43,8109347.71,L
282567711,0,-17.093831,-70.636079,325917.6,8109334.18,R
282567711,-1,-17.093766,-70.635898,325936.83,8109341.48,R
282584625,4,-17.093848,-70.635811,325946.16,8109332.54,L
282584625,3,-17.093849,-70.635816,325945.69,8109332.35,L
282584625,2,-17.093869,-70.635847,325942.32,8109330.18,L
282584625,1,-17.093928,-70.635932,325933.42,8109323.52,L
282584625,0,-17.094285,-70.63634,325890.28,8109283.63,L
282584625,0,-17.094411,-70.636239,325901.12,8109269.81,R
282584625,-1,-17.094329,-70.636149,325910.64,8109278.93,R
282584625,-2,-17.093953,-70.635724,325955.56,8109320.94,R
282584797,4,-17.094574,-70.63667,325855.45,8109251.42,L
282584797,3,-17.094643,-70.636765,325845.39,8109243.7,L
282584797,2,-17.09474,-70.636906,325830.51,8109232.86,L
282584797,1,-17.094779,-70.636965,325824.22,8109228.48,L
282584797,0,-17.094825,-70.637035,325816.82,8109223.3,L
282584797,0,-17.094942,-70.636933,325827.8,8109210.44,R
282584797,-1,-17.094867,-70.636846,325836.98,8109218.77,R
282584797,-2,-17.094747,-70.63668,325854.58,8109232.21,R
282584797,-3,-17.094676,-70.636585,325864.55,8109240.14,R
282640626,5,-17.099742,-70.62173,327450.19,8108692.78,L
282640626,4,-17.099733,-70.621767,327446.25,8108693.78,L
282640626,3,-17.099722,-70.621826,327439.98,8108694.91,L
282640626,2,-17.099708,-70.621906,327431.41,8108696.34,L
282640626,1,-17.09968,-70.622073,327413.66,8108699.3,L
282640626,0,-17.099663,-70.622187,327401.5,8108701.09,L
282640626,0,-17.099801,-70.622203,327399.86,8108685.85,R
